Train Loss,Valid Loss,Train precision,Valid precision,Train accuracy,Valid accuracy,Train f1_score,Valid f1_score,Train recall,Valid recall
0.0035463872421772967,0.013871707163484839,0.8626760563380281,0.3562005277044855,0.9633483460164621,0.8220277169948942,0.805921052631579,0.5252918287937743,0.7561728395061729,1.0
0.0009739233273466796,0.0036597990410066673,0.9623824451410659,1.0,0.9909923901226898,0.9671772428884027,0.9548989113530326,0.8,0.9475308641975309,0.6666666666666666
0.00047234921807103654,0.005983717577290659,0.984375,1.0,0.9956514986799192,0.9671772428884027,0.9782608695652174,0.8,0.9722222222222222,0.6666666666666666
0.00026046028388358175,0.0007549678911532246,0.9861751152073732,0.9921875,0.9976704457213853,0.9934354485776805,0.9884526558891455,0.9657794676806084,0.9907407407407407,0.9407407407407408
0.00039577736258335027,0.003946893834935217,0.9814241486068112,0.7282608695652174,0.9959621059170679,0.962800875273523,0.9799072642967542,0.8401253918495298,0.9783950617283951,0.9925925925925926
0.0003145631956212495,0.0039915101238347595,0.9876543209876543,1.0,0.997515142102811,0.9817651349380014,0.9876543209876543,0.8979591836734694,0.9876543209876543,0.8148148148148148
0.0001908072848202176,0.001392608796983806,0.9922239502332815,0.9492753623188406,0.9976704457213853,0.9919766593727206,0.9883810999225406,0.9597069597069597,0.9845679012345679,0.9703703703703703
0.00019766932859552742,0.0009011737844389162,0.9891808346213292,0.9436619718309859,0.9976704457213853,0.9934354485776805,0.9884169884169884,0.9675090252707581,0.9876543209876543,0.9925925925925926
0.00020875857614067488,0.004233287965093954,0.9907407407407407,0.8238993710691824,0.9981363565771082,0.9766593727206418,0.9907407407407407,0.891156462585034,0.9907407407407407,0.9703703703703703
0.00012947594223396147,0.004905662462590375,0.9922958397534669,0.8531468531468531,0.9986022674328312,0.975200583515682,0.9930609097918273,0.8776978417266187,0.9938271604938271,0.9037037037037037
0.00011625169332717632,0.0012593556409520468,0.9938461538461538,0.9699248120300752,0.9990681782885541,0.9927060539752006,0.9953775038520801,0.9626865671641791,0.9969135802469136,0.9555555555555556
2.219663834099805e-05,0.001148572693421342,0.9984567901234568,0.9635036496350365,0.9996893927628514,0.9941648431801605,0.9984567901234568,0.9705882352941176,0.9984567901234568,0.9777777777777777
1.4843644940251983e-05,0.0014534005078152543,1.0,0.9703703703703703,0.9998446963814257,0.9941648431801605,0.9992277992277993,0.9703703703703703,0.9984567901234568,0.9703703703703703
2.0767069966676468e-05,0.0015574912799526427,0.9969183359013868,0.9632352941176471,0.9995340891442771,0.9934354485776805,0.9976869699306091,0.966789667896679,0.9984567901234568,0.9703703703703703
1.660817392625421e-05,0.0014139895215991977,1.0,0.9699248120300752,1.0,0.9927060539752006,1.0,0.9626865671641791,1.0,0.9555555555555556
2.650349725329804e-06,0.0013169736117694785,1.0,0.9701492537313433,1.0,0.9934354485776805,1.0,0.966542750929368,1.0,0.9629629629629629
3.197637316144892e-05,0.0011830939941910137,0.9984591679506933,0.9705882352941176,0.9998446963814257,0.9948942377826404,0.9992289899768697,0.974169741697417,1.0,0.9777777777777777
0.00010512989092223078,0.001497239194990851,0.9953703703703703,0.9701492537313433,0.9990681782885541,0.9934354485776805,0.9953703703703703,0.966542750929368,0.9953703703703703,0.9629629629629629
6.482121840243433e-05,0.0017509551681826163,0.9984567901234568,0.9635036496350365,0.9996893927628514,0.9941648431801605,0.9984567901234568,0.9705882352941176,0.9984567901234568,0.9777777777777777
5.657250086048197e-05,0.002896286368372506,0.9969135802469136,0.875,0.9993787855257027,0.9846827133479212,0.9969135802469136,0.926829268292683,0.9969135802469136,0.9851851851851852
3.496720815356911e-05,0.0018582452641079134,0.9969183359013868,0.9629629629629629,0.9995340891442771,0.9927060539752006,0.9976869699306091,0.9629629629629629,0.9984567901234568,0.9629629629629629
9.223274150398919e-06,0.002215955748287913,1.0,0.9694656488549618,1.0,0.9912472647702407,1.0,0.9548872180451128,1.0,0.9407407407407408
3.6362658094319264e-06,0.0017728687838621292,1.0,0.9424460431654677,1.0,0.9912472647702407,1.0,0.9562043795620438,1.0,0.9703703703703703
5.902716374270247e-06,0.0023886031717873413,1.0,0.8979591836734694,0.9998446963814257,0.986870897155361,0.9992277992277993,0.9361702127659575,0.9984567901234568,0.9777777777777777
1.3071350336543354e-06,0.001651962093891033,1.0,0.9492753623188406,1.0,0.9919766593727206,1.0,0.9597069597069597,1.0,0.9703703703703703
4.174706454089319e-06,0.002011081778521457,1.0,0.9300699300699301,1.0,0.9912472647702407,1.0,0.9568345323741008,1.0,0.9851851851851852
1.708255405778052e-06,0.0015156513927581737,1.0,0.9428571428571428,1.0,0.9919766593727206,1.0,0.96,1.0,0.9777777777777777
